ID,MONTHS_BALANCE,Months_from_Today,STATUS_y
5105564,0,0,0
5105565,0,0,0
5105567,0,0,0
5105573,0,0,0
5105574,0,0,0
5105575,0,0,0
5105576,0,0,0
5105577,0,0,0
5105578,0,0,1
5105579,0,0,0
5105580,0,0,0
5105581,0,0,0
5105582,0,0,0
5105583,0,0,0
5105584,0,0,0
5105585,0,0,0
5105586,0,0,0
5105587,0,0,0
5105588,-16,16,0
5105589,-51,51,1
5105590,-3,3,1
5105591,-47,47,0
5105592,-42,42,0
5105593,0,0,0
5105594,0,0,0
5105595,0,0,1
5105596,-5,5,0
5105597,-12,12,0
5105598,-4,4,1
5105599,-6,6,1
5105600,-19,19,0
5105601,-7,7,0
5105602,0,0,1
5105604,0,0,1
5105605,-10,10,1
5105606,-8,8,0
5105607,0,0,0
5105608,-4,4,0
5105609,-9,9,1
5105610,0,0,1
5105611,0,0,1
5105612,0,0,0
5105613,0,0,1
5105614,0,0,1
5105615,-14,14,1
5105616,0,0,0
5105617,-11,11,1
5105619,0,0,0
5105620,0,0,0
5105621,0,0,1
5105623,0,0,0
5105624,-13,13,0
5105627,0,0,0
5105629,0,0,1
5105630,0,0,0
5105632,0,0,0
5105633,0,0,0
5105634,0,0,0
5105635,0,0,0
5105636,0,0,0
5105637,0,0,0
5105638,0,0,1
5105639,-6,6,0
5105640,0,0,0
5105641,0,0,0
5105642,0,0,0
5105644,0,0,0
5105646,0,0,0
5105647,0,0,0
5105649,0,0,0
5105650,-4,4,0
5105651,-2,2,0
5105652,0,0,0
5105653,0,0,0
5105654,0,0,1
5105655,0,0,0
5105656,0,0,1
5105657,-12,12,0
5105658,-10,10,0
5105659,0,0,1
5105660,0,0,0
5105661,0,0,1
5105662,-20,20,0
5105663,0,0,0
5105664,0,0,0
5105665,-7,7,0
5105666,0,0,0
5105667,0,0,1
5105668,-1,1,0
5105669,0,0,0
5105672,-9,9,1
5105673,-10,10,1
5105674,-16,16,1
5105675,0,0,0
5105677,-10,10,1
5105678,-11,11,1
5105679,-13,13,1
5105680,0,0,1
5105681,0,0,0
5105682,0,0,1
5105685,0,0,0
5105688,0,0,0
5105689,0,0,0
5105690,0,0,0
5105691,0,0,0
5105693,0,0,0
5105694,0,0,1
5105695,-16,16,1
5105696,-8,8,1
5105697,0,0,0
5105698,-11,11,0
5105699,0,0,1
5105700,0,0,0
5105701,0,0,0
5105702,-1,1,1
5105703,-4,4,0
5105704,-32,32,1
5105705,-32,32,1
5105706,0,0,1
5105707,-8,8,1
5105708,0,0,0
5105709,0,0,1
5105711,0,0,1
5105713,0,0,0
5105714,0,0,1
5105715,0,0,0
5105717,0,0,1
5105718,0,0,0
5105719,0,0,1
5105720,0,0,1
5105721,0,0,1
5105723,-20,20,0
5105724,0,0,0
5105725,0,0,0
5105726,-20,20,0
5105729,0,0,1
5105730,-4,4,0
5105731,-17,17,0
5105732,-36,36,0
5105735,-4,4,0
5105736,0,0,0
5105737,0,0,0
5105738,0,0,0
5105739,0,0,0
5105740,-4,4,0
5105741,-5,5,0
5105742,-7,7,1
5105743,-4,4,0
5105744,0,0,0
5105745,0,0,0
5105746,0,0,0
5105748,0,0,0
5105749,0,0,0
5105753,0,0,0
5105754,0,0,0
5105755,0,0,0
5105756,-20,20,0
5105757,0,0,0
5105758,-41,41,0
5105761,0,0,0
5105762,-9,9,0
5105763,0,0,0
5105764,0,0,0
5105765,-25,25,0
5105766,0,0,0
5105767,0,0,0
5105768,0,0,0
5105769,-2,2,1
5105770,0,0,0
5105772,0,0,0
5105773,0,0,0
5105774,0,0,1
5105775,0,0,1
5105777,-32,32,1
5105778,-1,1,0
5105779,-15,15,1
5105780,0,0,1
5105781,-8,8,0
5105782,-2,2,1
5105783,0,0,0
5105784,-2,2,0
5105785,0,0,0
5105786,0,0,0
5105788,0,0,0
5105789,-16,16,0
5105790,0,0,0
5105791,0,0,0
5105792,0,0,0
5105795,0,0,0
5105798,0,0,1
5105800,0,0,0
5105801,0,0,0
5105802,0,0,0
5105803,0,0,0
5105804,0,0,0
5105805,0,0,1
5105809,0,0,0
5105810,0,0,0
5105812,0,0,0
5105813,0,0,1
5105814,0,0,0
5105815,0,0,1
5105816,0,0,0
5105817,-8,8,0
5105818,0,0,0
5105819,0,0,0
5105820,-28,28,1
5105821,-7,7,0
5105823,0,0,0
5105824,-16,16,0
5105825,0,0,1
5105826,0,0,0
5105828,0,0,1
5105834,-7,7,0
5105835,0,0,0
5105836,0,0,0
5105837,0,0,1
5105838,-7,7,0
5105839,0,0,1
5105840,0,0,0
5105841,0,0,1
5105842,-19,19,1
5105843,0,0,1
5105846,0,0,0
5105847,0,0,0
5105849,0,0,1
5105850,0,0,0
5105851,0,0,0
5105852,0,0,0
5105853,0,0,0
5105854,0,0,0
5105855,0,0,0
5105858,0,0,0
5105862,0,0,0
5105867,0,0,0
5105868,0,0,0
5105869,0,0,0
5105870,0,0,0
5105871,-27,27,0
5105872,-9,9,0
5105873,-14,14,1
5105874,0,0,0
5105875,0,0,1
5105877,0,0,1
5105878,-11,11,1
5105879,-12,12,0
5105880,-2,2,1
5105881,0,0,0
5105883,-2,2,1
5105884,0,0,0
5105886,-21,21,1
5105888,0,0,1
5105889,0,0,1
5105891,-12,12,0
5105892,0,0,0
5105893,0,0,0
5105896,0,0,1
5105897,0,0,0
5105898,-5,5,0
5105899,0,0,0
5105900,-6,6,0
5105901,0,0,0
5105902,-5,5,1
5105903,-32,32,0
5105904,-46,46,1
5105905,-36,36,0
5105906,0,0,0
5105907,0,0,1
5105908,0,0,1
5105909,-5,5,1
5105910,0,0,0
5105911,-22,22,1
5105912,-13,13,1
5105913,0,0,0
5105914,-10,10,0
5105915,0,0,0
5105916,0,0,0
5105917,0,0,0
5105918,0,0,1
5105919,0,0,0
5105920,0,0,0
5105921,0,0,0
5105922,0,0,0
5105923,0,0,0
5105924,-38,38,1
5105925,-47,47,0
5105926,-4,4,0
5105927,0,0,0
5105928,0,0,0
5105929,0,0,0
5105930,0,0,0
5105931,0,0,0
5105933,0,0,0
5105935,0,0,1
5105936,0,0,0
5105938,0,0,0
5105939,0,0,0
5105940,-5,5,0
5105941,0,0,0
5105942,0,0,0
5105943,0,0,0
5105944,-13,13,0
5105945,0,0,0
5105946,-13,13,0
5105947,0,0,0
5105948,0,0,0
5105949,0,0,0
5105950,0,0,0
5105951,0,0,0
5105952,0,0,0
5105954,0,0,0
5105955,0,0,0
5105957,0,0,0
5105958,0,0,0
5105959,0,0,1
5105962,0,0,1
5105963,-17,17,0
5105965,0,0,0
5105966,-13,13,0
5105967,-16,16,0
5105968,0,0,1
5105969,0,0,0
5105970,0,0,1
5105971,0,0,0
5105972,-34,34,0
5105973,-28,28,0
5105974,-34,34,0
5105975,-36,36,0
5105976,0,0,0
5105977,0,0,0
5105978,-1,1,0
5105979,0,0,0
5105980,0,0,0
5105981,-17,17,0
5105982,0,0,0
5105984,-19,19,1
5105985,-49,49,1
5105986,-6,6,1
5105987,-2,2,1
5105989,-53,53,1
5105990,-22,22,1
5105991,0,0,0
5105992,-37,37,1
5105993,0,0,0
5105994,0,0,1
5105995,0,0,0
5105996,0,0,0
5105997,0,0,1
5105998,-14,14,0
5105999,-11,11,0
5106000,0,0,1
5106002,-7,7,0
5106003,-1,1,0
5106004,0,0,0
5106005,0,0,0
5106006,0,0,0
5106007,0,0,1
5106008,0,0,0
5106009,-18,18,0
5106013,-9,9,0
5106014,0,0,0
5106016,0,0,0
5106017,0,0,0
5106018,-14,14,0
5106019,0,0,0
5106021,0,0,1
5106022,0,0,0
5106023,0,0,1
5106025,-34,34,1
5106027,-12,12,1
5106028,0,0,1
5106030,-1,1,0
5106031,-21,21,1
5106032,0,0,0
5106033,0,0,1
5106037,0,0,0
5106038,0,0,0
5106039,0,0,0
5106040,0,0,0
5106041,0,0,0
5106042,0,0,0
5106043,0,0,1
5106044,-2,2,1
5106046,-31,31,0
5106047,0,0,0
5106048,-11,11,0
5106049,-8,8,0
5106050,0,0,0
5106052,0,0,0
5106053,0,0,1
5106056,0,0,0
5106057,0,0,0
5106058,0,0,1
5106059,0,0,1
5106060,0,0,1
5106062,0,0,1
5106063,0,0,1
5106064,0,0,0
5106065,-24,24,1
5106066,0,0,0
5106067,-12,12,1
5106068,-19,19,1
5106069,0,0,0
5106070,0,0,1
5106071,0,0,0
5106073,0,0,0
5106075,0,0,0
5106076,-9,9,0
5106077,0,0,0
5106079,-31,31,0
5106080,-4,4,0
5106081,0,0,0
5106082,0,0,1
5106083,0,0,1
5106084,0,0,0
5106085,0,0,0
5106086,0,0,1
5106087,0,0,0
5106088,0,0,1
5106089,0,0,1
5106091,0,0,0
5106092,0,0,0
5106093,-14,14,0
5106094,0,0,0
5106095,0,0,0
5106096,0,0,0
5106098,0,0,0
5106099,0,0,1
5106100,0,0,1
5106101,0,0,0
5106102,0,0,1
5106103,0,0,1
5106104,0,0,0
5106105,0,0,0
5106106,0,0,0
5106107,0,0,0
5106113,0,0,0
5106114,-15,15,0
5106115,-55,55,1
5106116,0,0,0
5106117,0,0,0
5106118,0,0,1
5106120,0,0,0
5106121,0,0,0
5106122,0,0,0
5106125,0,0,0
5106127,-26,26,0
5106128,0,0,0
5106129,0,0,1
5106134,0,0,0
5106135,0,0,0
5106136,0,0,0
5106137,0,0,0
5106139,-13,13,0
5106140,0,0,0
5106141,-29,29,1
5106143,-29,29,1
5106146,0,0,1
5106147,-11,11,0
5106148,0,0,1
5106149,-23,23,0
5106151,-17,17,0
5106152,0,0,0
5106153,0,0,0
5106154,0,0,0
5106155,0,0,0
5106156,0,0,1
5106157,0,0,0
5106158,-11,11,0
5106159,0,0,0
5106160,-12,12,0
5106161,-23,23,0
5106163,-6,6,0
5106164,0,0,0
5106165,0,0,1
5106166,0,0,0
5111062,-14,14,0
5111063,-21,21,0
5111064,-2,2,0
5111065,0,0,0
5111067,-13,13,0
5111068,0,0,0
5111069,0,0,0
5111071,0,0,0
5111072,0,0,0
5111076,0,0,0
5111077,0,0,1
5111078,0,0,0
5111079,-21,21,0
5111080,0,0,0
5111082,0,0,0
5111084,0,0,0
5111085,0,0,0
5111086,0,0,0
5111087,0,0,0
5111088,-1,1,0
5111089,-12,12,1
5111090,-7,7,0
5111091,0,0,0
5111092,-16,16,0
5111093,-2,2,0
5111094,0,0,0
5111095,0,0,0
5111096,0,0,0
5111097,-8,8,0
5111098,0,0,0
5111099,0,0,0
5111100,0,0,0
5111101,0,0,1
5111102,0,0,0
5111103,0,0,0
5111104,0,0,0
5111106,0,0,1
5111107,0,0,1
5111108,0,0,0
5111109,0,0,0
5111110,-7,7,0
5111111,0,0,1
5111112,-2,2,1
5111113,-5,5,1
5111114,0,0,1
5111115,0,0,1
5111116,-5,5,0
5111117,-14,14,0
5111118,0,0,0
5111119,0,0,0
5111120,-12,12,0
5111122,0,0,0
5111125,0,0,0
5111126,0,0,0
5111127,0,0,0
5111128,0,0,0
5111131,0,0,0
5111132,0,0,0
5111133,0,0,0
5111134,0,0,0
5111135,0,0,0
5111136,-11,11,0
5111137,0,0,0
5111138,0,0,0
5111139,-23,23,0
5111140,-19,19,1
5111142,-5,5,0
5111143,0,0,1
5111144,0,0,0
5111145,0,0,0
5111146,0,0,0
5111149,0,0,0
5111152,-6,6,0
5111153,-3,3,0
5111154,-10,10,0
5111155,0,0,0
5111156,0,0,0
5111157,0,0,0
5111158,-21,21,0
5111159,-9,9,0
5111160,-27,27,0
5111161,0,0,0
5111162,-38,38,0
5111163,0,0,0
5111164,0,0,0
5111165,0,0,1
5111166,0,0,0
5111167,0,0,1
5111169,0,0,0
5111170,-17,17,0
5111171,-12,12,0
5111172,0,0,0
5111173,0,0,0
5111174,-38,38,0
5111176,-38,38,0
5111177,-10,10,0
5111178,-52,52,0
5111180,-10,10,0
5111182,0,0,0
5111185,0,0,0
5111186,0,0,0
5111187,0,0,0
5111188,0,0,0
5111189,-9,9,1
5111190,0,0,0
5111191,-27,27,0
5111192,-29,29,0
5111193,-22,22,0
5111194,0,0,0
5111195,0,0,0
5111196,-3,3,0
5111197,0,0,0
5111200,0,0,0
5111201,0,0,0
5111203,0,0,0
5111204,0,0,0
5111205,0,0,0
5111206,0,0,0
5112591,0,0,1
5112592,0,0,1
5112593,0,0,0
5112594,0,0,0
5112597,0,0,1
5112598,0,0,0
5112599,0,0,0
5112600,0,0,0
5112601,0,0,0
5112602,0,0,1
5112603,0,0,1
5112604,0,0,0
5112605,0,0,0
5112606,0,0,1
5112608,0,0,1
5112609,0,0,0
5112611,0,0,0
5112614,0,0,0
5112615,0,0,0
5112616,0,0,0
5112621,0,0,0
5112622,0,0,0
5112623,0,0,0
5112624,0,0,0
5112625,0,0,0
5112626,0,0,0
5112627,0,0,1
5112628,0,0,1
5112629,0,0,1
5112630,0,0,0
5112631,0,0,1
5112632,-1,1,1
5112633,0,0,0
5112634,0,0,0
5112636,0,0,0
5112637,0,0,0
5112638,0,0,1
5112639,0,0,1
5112640,0,0,0
5112644,0,0,0
5112645,0,0,0
5112646,0,0,0
5112647,0,0,0
5112648,0,0,0
5112649,0,0,1
5112650,0,0,0
5112651,0,0,0
5112652,0,0,0
5112653,0,0,0
5112654,0,0,0
5112655,0,0,1
5112656,0,0,0
5112657,0,0,0
5112660,0,0,0
5112661,0,0,0
5112662,0,0,0
5112663,0,0,0
5112664,0,0,0
5112665,0,0,0
5112666,0,0,0
5112672,0,0,0
5112673,0,0,0
5112674,0,0,0
5112675,0,0,0
5112676,0,0,0
5112677,0,0,0
5112681,0,0,0
5112682,0,0,1
5112683,0,0,0
5112684,0,0,0
5112685,0,0,0
5112686,0,0,1
5112687,0,0,0
5112688,0,0,0
5112689,0,0,0
5112690,0,0,0
5112691,0,0,1
5112692,0,0,1
5112693,0,0,0
5112694,0,0,0
5112695,0,0,0
5112696,0,0,0
5112699,0,0,0
5112700,0,0,0
5112701,0,0,0
5112702,0,0,0
5112703,0,0,0
5112705,0,0,1
5112707,0,0,0
5112708,0,0,1
5112709,0,0,1
5112710,0,0,1
5112711,0,0,0
5112715,0,0,0
5112716,0,0,1
5112717,0,0,0
5112722,0,0,0
5112724,0,0,0
5112725,0,0,0
5112726,0,0,0
5112729,0,0,0
5112730,0,0,1
5112731,0,0,0
5112732,0,0,0
5112733,0,0,1
5112734,0,0,0
5112735,0,0,0
5112736,0,0,0
5112737,0,0,0
5112738,0,0,0
5112740,0,0,0
5112741,0,0,1
5112742,0,0,1
5112743,0,0,0
5112744,0,0,1
5112745,0,0,0
5112746,0,0,0
5112747,0,0,0
5112748,0,0,0
5112752,0,0,1
5112754,0,0,1
5112755,0,0,1
5112756,0,0,0
5112758,0,0,0
5112759,0,0,1
5112760,0,0,0
5112761,0,0,0
5112762,0,0,0
5112763,0,0,1
5112764,0,0,1
5112765,0,0,0
5112766,0,0,0
5112767,0,0,1
5112768,0,0,0
5112769,0,0,0
5112770,0,0,0
5112771,0,0,0
5112772,0,0,0
5112774,-1,1,1
5112775,0,0,1
5112776,-1,1,1
5112778,0,0,0
5112780,0,0,0
5112781,0,0,0
5112782,0,0,0
5112783,0,0,0
5112784,0,0,0
5112785,0,0,0
5112786,0,0,0
5112787,0,0,0
5112788,0,0,1
5112796,0,0,0
5112798,0,0,0
5112799,0,0,0
5112801,0,0,0
5112802,0,0,0
5112803,0,0,0
5112805,0,0,0
5112806,0,0,1
5112807,0,0,0
5112809,0,0,0
5112810,0,0,1
5112811,0,0,0
5112812,0,0,0
5112813,0,0,1
5112814,0,0,1
5112815,0,0,1
5112817,0,0,1
5112818,0,0,0
5112819,0,0,0
5112820,0,0,0
5112821,0,0,0
5112825,0,0,1
5112826,0,0,1
5112827,0,0,1
5112828,0,0,1
5112829,0,0,0
5112830,0,0,0
5112831,0,0,1
5112832,0,0,0
5112833,0,0,0
5112835,0,0,0
5112837,0,0,1
5112838,0,0,0
5112839,0,0,0
5112840,0,0,0
5112842,0,0,0
5112843,0,0,0
5112844,0,0,0
5112846,-15,15,1
5112847,-20,20,0
5112848,0,0,0
5112849,-21,21,0
5112850,0,0,0
5112851,0,0,1
5112852,0,0,0
5112854,0,0,1
5112855,0,0,0
5112856,0,0,0
5112858,0,0,0
5112861,-2,2,0
5112862,-12,12,0
5112865,0,0,1
5112867,0,0,1
5112868,-2,2,0
5112869,0,0,0
5112870,0,0,0
5112872,0,0,0
5112873,0,0,0
5112874,0,0,0
5112876,0,0,0
5112877,0,0,0
5112878,-18,18,0
5112879,0,0,0
5112881,0,0,1
5112882,0,0,0
5112883,0,0,0
5112884,0,0,0
5112885,0,0,0
5112886,0,0,1
5112887,-9,9,0
5112888,0,0,1
5112889,0,0,0
5112895,-5,5,0
5112896,0,0,0
5112897,-6,6,0
5112898,0,0,0
5112899,-11,11,0
5112901,0,0,0
5112902,-38,38,0
5112903,0,0,0
5112904,-22,22,0
5112905,0,0,0
5112907,0,0,0
5112908,-20,20,0
5112909,-30,30,0
5112910,0,0,1
5112911,-20,20,0
5112912,0,0,0
5112915,0,0,0
5112916,0,0,0
5112917,0,0,0
5112919,-1,1,0
5112920,0,0,0
5112921,0,0,1
5112923,0,0,1
5112924,-23,23,0
5112926,0,0,0
5112928,0,0,1
5112931,0,0,0
5112932,-2,2,0
5112933,0,0,0
5112935,0,0,0
5112937,-4,4,0
5112938,0,0,0
5112940,0,0,1
5112941,0,0,0
5112942,-43,43,1
5112946,-15,15,0
5112947,0,0,1
5112948,0,0,0
5112949,-11,11,0
5112950,0,0,1
5112952,0,0,0
5112953,-26,26,0
5112954,0,0,1
5112955,0,0,0
5112956,0,0,0
5112957,0,0,0
5112959,-31,31,0
5112960,0,0,0
5112961,0,0,0
5112962,0,0,0
5112963,-1,1,0
5112964,0,0,1
5112965,-18,18,0
5112966,-36,36,0
5112967,-29,29,0
5112968,0,0,1
5112969,-9,9,0
5112972,0,0,0
5112975,-13,13,0
5112976,0,0,0
5112977,0,0,0
5112978,0,0,1
5112979,0,0,0
5112981,-10,10,0
5112982,-51,51,1
5112983,0,0,0
5112984,0,0,0
5112985,-1,1,0
5112986,0,0,1
5112987,-12,12,0
5112988,0,0,0
5112989,0,0,0
5112990,0,0,0
5112991,0,0,0
5112992,0,0,0
5112993,0,0,0
5112994,-5,5,0
5112995,0,0,0
5112996,-21,21,0
5112997,0,0,1
5113003,0,0,1
5113004,0,0,0
5113005,0,0,0
5113006,0,0,0
5113007,0,0,0
5113010,0,0,0
5113011,0,0,1
5113012,-9,9,0
5113013,0,0,0
5113014,-10,10,1
5113015,0,0,1
5113016,0,0,0
5113017,0,0,0
5113018,0,0,0
5113020,0,0,0
5113022,0,0,0
5113023,0,0,0
5113024,0,0,0
5113025,0,0,1
5113026,-8,8,0
5113027,0,0,0
5113028,0,0,0
5113030,-41,41,0
5113035,0,0,0
5113037,0,0,0
5113039,0,0,0
5113040,0,0,0
5113042,0,0,1
5113045,-16,16,0
5113046,-51,51,0
5113047,-10,10,0
5113048,0,0,0
5113049,0,0,0
5113051,0,0,0
5113052,-33,33,0
5113054,0,0,0
5113056,0,0,0
5113057,-6,6,0
5113058,0,0,1
5113059,0,0,0
5113060,0,0,0
5113061,-8,8,0
5113062,0,0,0
5113063,-20,20,0
5113064,-8,8,0
5113065,-1,1,0
5113066,-1,1,1
5113067,-11,11,0
5113068,-7,7,0
5113069,-3,3,0
5113070,0,0,0
5113071,0,0,0
5113072,0,0,0
5113073,-38,38,0
5113074,0,0,0
5113075,0,0,0
5113076,0,0,0
5113077,0,0,0
5113078,0,0,0
5113079,-32,32,0
5113080,-32,32,0
5113081,0,0,0
5113082,0,0,0
5113083,0,0,0
5113085,-54,54,0
5113086,-29,29,0
5113087,0,0,1
5113088,-57,57,0
5113091,0,0,1
5113092,-34,34,0
5113093,0,0,0
5113094,0,0,0
5113096,0,0,0
5113097,0,0,0
5113100,0,0,0
5113101,0,0,0
5113102,-23,23,0
5113104,0,0,0
5113105,0,0,0
5113106,0,0,0
5113110,-32,32,0
5113111,-29,29,0
5113113,0,0,0
5113114,0,0,0
5113116,0,0,0
5113118,0,0,1
5113119,0,0,1
5113120,-33,33,1
5113121,0,0,0
5113122,0,0,1
5113125,0,0,1
5113126,0,0,0
5113127,0,0,1
5113129,-9,9,0
5113130,0,0,0
5113131,-16,16,0
5113132,0,0,0
5113134,0,0,0
5113135,0,0,0
5113137,0,0,1
5113138,0,0,0
5113141,0,0,0
5113145,0,0,0
5113146,0,0,0
5113147,0,0,0
5113148,-15,15,0
5113149,-36,36,1
5113152,0,0,1
5113153,0,0,0
5113154,0,0,0
5113156,-7,7,0
5113158,0,0,0
5113159,0,0,0
5113160,-3,3,1
5113161,-43,43,1
5113162,-10,10,1
5113163,-16,16,0
5113164,0,0,0
5113167,0,0,0
5113168,-17,17,0
5113169,0,0,0
5113170,0,0,1
5113171,0,0,0
5113172,0,0,1
5113173,0,0,0
5113174,0,0,0
5113175,-24,24,1
5113176,0,0,0
5113177,-1,1,0
5113178,-6,6,0
5113180,0,0,0
5113181,0,0,0
5113182,-12,12,1
5113183,0,0,0
5113186,0,0,1
5113188,0,0,0
5113189,-6,6,1
5113190,0,0,1
5113191,-33,33,0
5113192,0,0,0
5113193,0,0,0
5113194,-39,39,1
5113195,0,0,1
5113196,0,0,1
5113197,0,0,0
5113199,-17,17,1
5113201,0,0,1
5113204,-16,16,0
5113205,0,0,1
5113206,0,0,0
5113207,0,0,0
5113208,0,0,0
5113210,-41,41,0
5113211,-9,9,1
5113212,0,0,1
5113213,-10,10,0
5113214,-4,4,0
5113215,0,0,0
5113216,-50,50,0
5113217,0,0,1
5113218,0,0,0
5113221,0,0,0
5113222,0,0,0
5113223,-2,2,1
5113224,0,0,0
5113226,0,0,0
5113227,0,0,0
5113228,0,0,0
5113230,-9,9,0
5113231,-4,4,0
5113232,0,0,1
5113233,0,0,1
5113235,-7,7,0
5113237,0,0,1
5113238,-10,10,0
5113239,0,0,0
5113240,0,0,0
5113241,-10,10,0
5113243,0,0,0
5113244,0,0,0
5113245,0,0,1
5113246,0,0,0
5113249,0,0,1
5113250,-14,14,1
5113251,0,0,0
5113252,-31,31,0
5113253,0,0,0
5113254,0,0,0
5113255,0,0,0
5113256,-9,9,1
5113257,0,0,0
5113258,0,0,0
5113259,0,0,0
5113261,0,0,0
5113262,-2,2,1
5113263,-8,8,0
5113264,0,0,1
5113265,0,0,0
5113266,-32,32,0
5113267,-29,29,0
5113268,0,0,1
5113269,-13,13,0
5113271,0,0,1
5113272,0,0,0
5113274,0,0,0
5113275,0,0,0
5113276,-12,12,0
5113277,-7,7,1
5113278,-32,32,0
5113279,0,0,0
5113282,0,0,0
5113283,0,0,0
5113284,0,0,1
5113285,0,0,0
5113286,0,0,1
5113287,-3,3,0
5113288,-9,9,0
5113289,0,0,0
5113290,-10,10,0
5113291,-9,9,1
5113292,-18,18,0
5113293,-14,14,0
5113294,-11,11,1
5113295,0,0,0
5113296,-16,16,0
5113297,-16,16,1
5113298,-18,18,1
5113299,0,0,1
5113300,-12,12,1
5113301,0,0,0
5113302,-2,2,1
5113303,0,0,0
5113304,-10,10,0
5113305,0,0,1
5113306,0,0,0
5113307,0,0,0
5113308,0,0,1
5113309,0,0,1
5113310,-16,16,0
5113313,0,0,0
5113315,0,0,1
5113316,0,0,0
5113317,-9,9,0
5113318,0,0,0
5113319,0,0,0
5113321,-29,29,0
5113322,0,0,1
5113323,-8,8,1
5113324,-7,7,1
5113325,0,0,0
5113327,0,0,0
5113328,-16,16,0
5113329,-17,17,1
5113330,-39,39,0
5113331,0,0,1
5113332,0,0,0
5113333,0,0,1
5113335,0,0,0
5113336,0,0,0
5113337,0,0,1
5113338,0,0,0
5113339,0,0,0
5113340,-12,12,0
5113341,0,0,0
5113342,0,0,0
5113343,0,0,0
5113344,0,0,0
5113345,-18,18,0
5113346,0,0,0
5113347,0,0,0
5113348,-25,25,0
5113350,-3,3,0
5113351,-36,36,0
5113352,0,0,0
5113353,-15,15,0
5113354,0,0,1
5113355,0,0,1
5113356,0,0,0
5113357,0,0,0
5113358,0,0,0
5113359,0,0,0
5113360,0,0,0
5113361,0,0,0
5113362,0,0,1
5113363,0,0,0
5113364,0,0,0
5113365,0,0,0
5113366,0,0,0
5113367,0,0,0
5113368,0,0,1
5113369,0,0,0
5113370,0,0,1
5113371,-12,12,0
5113372,0,0,1
5113373,-6,6,0
5113374,0,0,1
5113376,0,0,0
5113377,0,0,0
5113378,0,0,0
5113383,-27,27,0
5113384,-2,2,0
5113385,0,0,0
5113386,0,0,0
5113387,-16,16,0
5113389,0,0,1
5113390,0,0,0
5113391,-17,17,0
5113392,0,0,0
5113393,0,0,0
5113394,0,0,0
5113395,0,0,0
5113396,0,0,0
5113397,0,0,0
5113398,0,0,1
5113399,0,0,0
5113400,0,0,0
5113401,-36,36,0
5113403,-2,2,0
5113404,0,0,0
5113405,0,0,0
5113406,0,0,1
5113407,0,0,0
5113408,0,0,0
5113409,-8,8,0
5113410,-15,15,0
5113411,0,0,0
5113412,0,0,0
5113414,0,0,1
5113415,-1,1,1
5113416,-4,4,1
5113417,0,0,0
5113418,-2,2,0
5113419,0,0,0
5113420,0,0,0
5113421,0,0,0
5113423,0,0,1
5113424,0,0,0
5113425,-38,38,1
5113426,0,0,1
5113427,0,0,1
5113428,-21,21,0
5113429,-9,9,1
5113431,0,0,0
5113432,0,0,0
5113434,-5,5,1
5113437,-26,26,1
5113439,0,0,1
5113440,0,0,0
5113441,0,0,0
5113442,0,0,0
5113443,-38,38,1
5113446,0,0,0
5113447,-31,31,0
5113448,0,0,1
5113451,0,0,0
5113452,0,0,0
5113453,-43,43,0
5113454,-23,23,0
5113455,0,0,0
5113456,0,0,0
5113457,0,0,0
5113458,0,0,0
5113459,0,0,0
5113460,0,0,0
5113462,0,0,0
5113463,-10,10,0
5113464,0,0,1
5113465,-50,50,1
5113466,-21,21,0
5113467,0,0,0
5113468,-38,38,0
5113469,0,0,0
5113470,-33,33,1
5113472,-41,41,0
5113473,-7,7,0
5113474,-20,20,0
5113476,0,0,0
5113477,0,0,0
5113478,0,0,1
5113480,0,0,0
5113481,0,0,1
5113483,0,0,0
5113484,0,0,1
5113485,0,0,1
5113486,-54,54,0
5113487,0,0,0
5113488,0,0,0
5113490,0,0,0
5113491,-37,37,0
5113492,0,0,0
5113493,0,0,0
5113494,0,0,0
5113495,-30,30,0
5113496,0,0,0
5113497,0,0,0
5113499,0,0,0
5113500,0,0,0
5113502,0,0,1
5113503,0,0,0
5113505,0,0,1
5113507,0,0,0
5113508,0,0,1
5113509,-27,27,0
5113510,0,0,1
5113511,0,0,1
5113515,-7,7,0
5113516,-18,18,1
5113517,0,0,0
5113518,0,0,0
5113519,0,0,0
5113520,0,0,0
5113521,0,0,0
5113522,0,0,0
5113523,0,0,0
5113525,0,0,0
5113526,0,0,0
5113527,-21,21,0
5113531,-37,37,0
5113533,0,0,0
5113534,0,0,0
5113535,0,0,0
5113536,0,0,0
5113537,0,0,0
5113538,-6,6,0
5113539,0,0,1
5113540,-7,7,0
5113541,-16,16,1
5113542,-7,7,0
5113546,0,0,0
5113548,0,0,0
5113552,0,0,1
5113553,0,0,0
5113556,-58,58,1
5113557,0,0,0
5113558,0,0,0
5113560,0,0,0
5113562,0,0,0
5113563,0,0,1
5113565,0,0,1
5113566,-2,2,1
5113567,0,0,0
5113568,-9,9,1
5113569,0,0,0
5113570,0,0,0
5113571,0,0,1
5113573,0,0,0
5113574,0,0,0
5113576,0,0,0
5113577,0,0,0
5113578,-14,14,0
5113580,0,0,0
5113581,0,0,0
5113583,-30,30,1
5113584,0,0,1
5113585,0,0,0
5113586,-8,8,0
5113587,-12,12,0
5113588,-8,8,1
5113589,-21,21,0
5113590,-2,2,0
5113591,0,0,0
5113592,0,0,0
