ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,EMPLOYMENT_PERIOD,STATUS_y,Code
5148562,1,0,1,0,2.475,1,4,1,1,12,2.0,63.38,-1000.67,0,34810
5148564,1,0,1,0,0.675,1,4,4,1,12,1.0,56.11,-1000.67,0,34811
5148565,1,0,1,0,1.125,4,4,1,1,15,2.0,52.77,14.05,0,34812
5148566,1,0,1,0,1.125,4,4,1,1,15,2.0,52.77,14.05,0,34813
5148567,1,0,1,0,1.125,4,4,1,1,15,2.0,52.77,14.05,0,34814
5148568,1,0,1,0,1.125,4,4,1,1,15,2.0,52.77,14.05,0,34815
5148569,1,0,1,0,1.125,4,4,1,1,15,2.0,52.77,14.05,0,34816
5148570,1,0,1,0,1.125,4,4,1,1,15,2.0,52.77,14.05,0,34817
5148571,1,0,1,0,1.125,4,4,1,1,15,2.0,52.77,14.05,0,34818
5148573,1,0,1,0,0.81,1,4,1,1,12,2.0,57.12,-1000.67,0,34819
5148574,1,0,1,0,0.81,1,4,1,1,12,2.0,57.12,-1000.67,0,34820
5148575,0,1,1,0,2.25,4,4,1,1,10,2.0,40.0,3.3,1,34821
5148576,0,1,1,0,2.25,4,4,1,1,10,2.0,40.0,3.3,1,34822
5148577,0,1,1,0,2.25,4,4,1,1,10,2.0,40.0,3.3,1,34823
5148578,1,0,1,0,1.575,0,4,1,1,12,2.0,42.64,3.8,0,34824
5148579,1,0,1,0,1.575,0,4,1,1,12,2.0,42.64,3.8,0,34825
5148580,1,0,1,0,1.575,0,4,1,1,12,2.0,42.64,3.8,1,34826
5148582,0,1,1,0,1.8,4,4,1,1,4,2.0,30.75,3.8,0,34827
5148583,0,1,1,0,1.8,4,4,1,1,4,2.0,30.75,3.8,0,34828
5148584,0,1,1,0,1.8,4,4,1,1,4,2.0,30.75,3.8,0,34829
5148585,0,1,1,0,1.8,4,4,1,1,4,2.0,30.75,3.8,1,34830
5148586,0,1,1,0,1.8,4,4,1,1,4,2.0,30.75,3.8,0,34831
5148590,0,1,1,0,1.8,4,4,1,1,4,2.0,39.24,4.21,0,34832
5148591,0,1,1,0,1.8,4,4,1,1,4,2.0,39.24,4.21,0,34833
5148592,0,1,1,0,1.8,4,4,1,1,4,2.0,39.24,4.21,0,34834
5148593,0,1,1,0,1.8,4,4,1,1,4,2.0,39.24,4.21,0,34835
5148595,0,1,1,0,1.8,4,4,1,1,4,2.0,39.24,4.21,0,34836
5148596,0,1,1,0,1.8,4,4,1,1,4,2.0,39.24,4.21,0,34837
5148597,0,1,1,0,1.8,4,4,1,1,4,2.0,39.24,4.21,0,34838
5148600,1,0,1,0,3.6,0,1,1,1,12,2.0,50.11,0.54,0,34839
5148601,1,0,1,0,3.6,0,1,1,1,12,2.0,50.11,0.54,0,34840
5148605,0,0,1,0,2.25,1,4,1,1,12,2.0,62.87,-1000.67,1,34841
5148606,1,0,1,0,3.15,0,1,1,2,15,2.0,44.78,4.05,0,34842
5148607,1,0,1,0,3.15,0,1,1,2,15,2.0,44.78,4.05,0,34843
5148608,1,0,1,0,3.15,0,1,1,2,15,2.0,44.78,4.05,0,34844
5148609,1,1,1,0,1.35,1,4,1,1,12,2.0,62.47,-1000.67,0,34845
5148612,0,1,1,1,2.61,0,1,1,1,4,3.0,32.68,3.63,0,34846
5148614,0,1,1,1,2.61,0,1,1,1,4,3.0,32.68,3.63,0,34847
5148615,0,0,0,0,1.35,0,4,3,4,8,1.0,23.05,2.88,0,34848
5148616,1,0,0,0,0.945,1,4,1,1,12,2.0,56.17,-1000.67,0,34849
5148617,0,0,1,0,2.25,4,4,1,1,2,2.0,53.04,2.12,1,34850
5148620,1,0,1,0,0.99,1,4,3,1,12,1.0,62.55,-1000.67,0,34851
5148621,1,0,1,0,0.99,1,4,3,1,12,1.0,62.55,-1000.67,0,34852
5148622,1,0,1,0,0.99,1,4,3,1,12,1.0,62.55,-1000.67,0,34853
5148623,1,0,1,0,0.99,1,4,3,1,12,1.0,62.55,-1000.67,0,34854
5148624,1,0,1,0,0.99,1,4,3,1,12,1.0,62.55,-1000.67,0,34855
5148625,1,0,1,0,0.99,1,4,3,1,12,1.0,62.55,-1000.67,1,34856
5148626,0,0,0,1,2.25,4,1,2,3,12,2.0,35.77,2.88,1,34857
5148627,0,0,0,1,2.25,4,1,2,3,12,2.0,35.77,2.88,1,34858
5148630,0,0,0,1,2.25,4,1,2,3,12,2.0,35.77,2.88,1,34859
5148631,0,0,0,1,2.25,4,1,2,3,12,2.0,35.77,2.88,1,34860
5148632,0,0,0,1,2.25,4,1,2,3,12,2.0,35.77,2.88,1,34861
5148633,0,0,0,1,2.25,4,1,2,3,12,2.0,35.77,2.88,0,34862
5148634,1,0,0,0,2.205,0,2,1,1,12,2.0,31.21,0.38,0,34863
5148635,1,0,0,0,2.205,0,2,1,1,12,2.0,31.21,0.38,1,34864
5148636,1,0,0,0,2.205,0,2,1,1,12,2.0,31.21,0.38,1,34865
5148637,1,0,0,0,2.205,0,2,1,1,12,2.0,31.21,0.38,0,34866
5148638,1,0,0,0,2.205,0,2,1,1,12,2.0,31.21,0.38,1,34867
5148647,1,1,1,1,2.025,0,4,1,1,8,3.0,42.04,6.8,1,34868
5148648,1,1,1,1,2.025,0,4,1,1,8,3.0,42.04,6.8,1,34869
5148650,1,1,1,1,2.025,0,4,1,1,8,3.0,42.04,6.8,1,34870
5148651,1,1,1,1,2.025,0,4,1,1,8,3.0,42.04,6.8,0,34871
5148652,1,1,1,1,2.025,0,4,1,1,8,3.0,42.04,6.8,1,34872
5148653,1,1,1,1,2.025,0,4,1,1,8,3.0,42.04,6.8,0,34873
5148655,1,0,0,0,0.675,0,1,1,1,15,2.0,30.45,1.12,0,34874
5148656,1,0,0,0,0.675,0,1,1,1,15,2.0,30.45,1.12,0,34875
5148657,1,0,0,0,0.675,0,1,1,1,15,2.0,30.45,1.12,0,34876
5148659,0,0,1,1,1.8,0,4,1,2,6,3.0,34.59,6.21,0,34877
5148660,0,0,1,1,1.8,0,4,1,2,6,3.0,34.59,6.21,1,34878
5148662,0,0,1,1,1.8,0,4,1,2,6,3.0,34.59,6.21,0,34879
5148663,0,0,1,1,1.8,0,4,1,2,6,3.0,34.59,6.21,0,34880
5148664,0,0,0,0,0.675,4,4,3,1,12,1.0,54.39,29.65,1,34881
5148665,0,0,0,0,0.675,4,4,3,1,12,1.0,54.39,29.65,1,34882
5148666,1,0,1,2,0.63,4,4,1,1,11,4.0,28.55,3.3,0,34883
5148667,1,0,1,2,0.63,4,4,1,1,11,4.0,28.55,3.3,0,34884
5148668,0,1,1,1,8.1,0,2,0,3,17,3.0,49.1,9.47,1,34885
5148669,0,1,1,1,8.1,0,2,0,3,17,3.0,49.1,9.47,0,34886
5148671,0,1,1,1,8.1,0,2,0,3,17,3.0,49.1,9.47,0,34887
5148672,0,1,1,1,8.1,0,2,0,3,17,3.0,49.1,9.47,0,34888
5148677,1,0,0,0,1.215,0,4,1,1,12,2.0,51.58,16.97,0,34889
5148680,1,0,0,0,1.215,0,4,1,1,12,2.0,51.58,16.97,0,34890
5148681,1,0,0,0,1.215,0,4,1,1,12,2.0,51.58,16.97,0,34891
5148682,1,0,0,0,1.215,0,4,1,1,12,2.0,51.58,16.97,0,34892
5148683,1,0,1,0,1.35,4,4,1,1,15,2.0,51.96,1.21,1,34893
5148684,1,0,1,0,1.35,4,4,1,1,15,2.0,51.96,1.21,1,34894
5148687,1,0,1,0,0.81,4,4,4,1,1,1.0,60.45,0.46,0,34895
5148690,1,0,1,0,0.81,4,4,4,1,1,1.0,60.45,0.46,0,34896
5148691,1,0,1,0,0.81,4,4,4,1,1,1.0,60.45,0.46,0,34897
5148693,1,0,0,0,1.8,0,4,0,2,8,2.0,56.44,0.54,0,34898
5148696,0,0,1,1,2.025,4,1,1,1,12,3.0,32.43,7.55,0,34899
5148697,0,0,1,1,2.025,4,1,1,1,12,3.0,32.43,7.55,1,34900
5148698,0,0,1,1,2.025,4,1,1,1,12,3.0,32.43,7.55,0,34901
5148699,0,0,1,1,2.025,4,1,1,1,12,3.0,32.43,7.55,0,34902
5148700,0,0,1,1,2.025,4,1,1,1,12,3.0,32.43,7.55,0,34903
5148701,0,0,1,1,2.025,4,1,1,1,12,3.0,32.43,7.55,0,34904
5148702,1,0,1,0,1.26,0,4,1,1,3,2.0,62.08,42.91,0,34905
5148703,1,0,1,0,1.26,0,4,1,1,3,2.0,62.08,42.91,0,34906
5148704,1,0,1,0,1.26,0,4,1,1,3,2.0,62.08,42.91,0,34907
5148705,1,0,1,0,1.26,0,4,1,1,3,2.0,62.08,42.91,0,34908
5148706,0,1,1,1,1.8,4,4,3,1,8,2.0,26.5,1.46,0,34909
5148707,0,1,1,1,1.8,4,4,3,1,8,2.0,26.5,1.46,0,34910
5148708,1,0,1,0,1.125,4,4,1,1,15,2.0,43.63,9.13,0,34911
5148709,1,0,1,0,1.125,4,4,1,1,15,2.0,43.63,9.13,0,34912
5148710,1,0,1,0,1.125,4,4,1,1,15,2.0,43.63,9.13,0,34913
5148713,1,0,1,0,2.25,1,4,3,1,12,1.0,62.36,-1000.67,0,34914
5148714,1,0,1,0,2.25,1,4,3,1,12,1.0,62.36,-1000.67,0,34915
5148715,1,0,1,0,2.25,1,4,3,1,12,1.0,62.36,-1000.67,0,34916
5148716,1,0,1,1,1.2375,4,4,1,1,2,3.0,39.32,2.96,0,34917
5148717,1,1,1,0,1.8,0,4,1,1,12,2.0,36.31,6.96,0,34918
5148718,1,1,1,0,1.8,0,4,1,1,12,2.0,36.31,6.96,0,34919
5148719,1,1,1,0,1.8,0,4,1,1,12,2.0,36.31,6.96,0,34920
5148720,1,1,1,0,1.8,0,4,1,1,12,2.0,36.31,6.96,0,34921
5148721,1,1,1,0,1.8,0,4,1,1,12,2.0,36.31,6.96,0,34922
5148722,1,1,1,0,1.8,0,4,1,1,12,2.0,36.31,6.96,0,34923
5148724,1,0,1,1,1.575,4,4,2,2,15,2.0,36.59,1.71,0,34924
5148725,1,0,1,1,1.575,4,4,2,2,15,2.0,36.59,1.71,0,34925
5148726,1,0,1,1,1.575,4,4,2,2,15,2.0,36.59,1.71,0,34926
5148727,1,0,1,1,1.575,4,4,2,2,15,2.0,36.59,1.71,0,34927
5148728,1,0,1,1,1.575,4,4,2,2,15,2.0,36.59,1.71,0,34928
5148729,1,0,1,1,1.575,4,4,2,2,15,2.0,36.59,1.71,0,34929
5148730,1,0,1,1,1.575,4,4,2,2,15,2.0,36.59,1.71,0,34930
5148731,1,0,1,1,1.575,4,4,2,2,15,2.0,36.59,1.71,0,34931
5148732,1,0,1,1,1.575,4,4,2,2,15,2.0,36.59,1.71,0,34932
5148734,1,1,1,0,1.215,4,4,1,1,11,2.0,27.44,3.8,0,34933
5148735,1,1,1,0,1.215,4,4,1,1,11,2.0,27.44,3.8,0,34934
5148736,1,1,1,0,1.215,4,4,1,1,11,2.0,27.44,3.8,0,34935
5148737,1,0,1,0,0.585,4,4,1,1,8,2.0,42.59,13.55,1,34936
5148738,1,0,1,0,0.585,4,4,1,1,8,2.0,42.59,13.55,1,34937
5148739,1,0,1,0,0.585,4,4,1,1,8,2.0,42.59,13.55,1,34938
5148740,1,0,1,0,0.585,4,4,1,1,8,2.0,42.59,13.55,1,34939
5148741,1,0,1,0,1.35,1,4,1,1,12,2.0,59.74,-1000.67,0,34940
5148742,0,0,1,0,1.125,4,4,3,1,2,1.0,22.35,1.71,0,34941
5148743,1,1,1,0,1.575,0,4,1,1,11,2.0,51.11,1.46,1,34942
5148744,1,1,1,0,1.575,0,4,1,1,11,2.0,51.11,1.46,1,34943
5148745,1,1,1,0,1.575,0,4,1,1,11,2.0,51.11,1.46,0,34944
5148748,1,1,1,1,1.35,0,2,0,1,12,3.0,31.42,1.88,0,34945
5148749,1,1,1,1,1.35,0,2,0,1,12,3.0,31.42,1.88,0,34946
5148750,1,1,1,1,1.35,0,2,0,1,12,3.0,31.42,1.88,0,34947
5148752,0,1,0,2,1.8,0,4,2,4,8,3.0,42.71,6.72,0,34948
5148753,0,1,0,2,1.8,0,4,2,4,8,3.0,42.71,6.72,0,34949
5148755,0,1,0,2,1.8,0,4,2,4,8,3.0,42.71,6.72,0,34950
5148757,0,1,0,2,1.8,0,4,2,4,8,3.0,42.71,6.72,0,34951
5148758,1,0,1,0,1.125,4,4,4,1,8,1.0,49.12,8.88,0,34952
5148759,1,0,1,0,1.125,4,4,4,1,8,1.0,49.12,8.88,0,34953
5148763,1,0,1,0,1.125,4,4,4,1,8,1.0,49.12,8.88,0,34954
5148765,1,1,1,0,4.05,0,4,1,1,12,2.0,52.93,6.55,0,34955
5148768,1,1,1,0,4.05,0,4,1,1,12,2.0,52.93,6.55,0,34956
5148769,1,1,1,0,4.05,0,4,1,1,12,2.0,52.93,6.55,0,34957
5148772,0,1,1,0,1.44,4,4,1,1,15,2.0,28.4,6.55,0,34958
5148773,0,1,1,0,1.44,4,4,1,1,15,2.0,28.4,6.55,0,34959
5148774,0,1,1,0,1.44,4,4,1,1,15,2.0,28.4,6.55,0,34960
5148775,0,1,1,0,1.44,4,4,1,1,15,2.0,28.4,6.55,0,34961
5148776,0,1,1,0,1.44,4,4,1,1,15,2.0,28.4,6.55,0,34962
5148777,0,1,1,0,1.44,4,4,1,1,15,2.0,28.4,6.55,0,34963
5148778,0,1,1,0,1.44,4,4,1,1,15,2.0,28.4,6.55,0,34964
5148779,1,1,1,0,2.25,4,4,1,1,2,2.0,47.45,6.88,0,34965
5148780,1,1,1,0,2.25,4,4,1,1,2,2.0,47.45,6.88,0,34966
5148781,1,1,1,0,2.25,4,4,1,1,2,2.0,47.45,6.88,0,34967
5148782,1,1,1,1,0.9,4,1,1,4,12,3.0,34.63,1.88,0,34968
5148783,1,1,1,1,0.9,4,1,1,4,12,3.0,34.63,1.88,0,34969
5148785,1,1,1,1,1.395,4,4,1,1,15,3.0,45.93,4.13,0,34970
5148786,1,1,1,1,1.395,4,4,1,1,15,3.0,45.93,4.13,0,34971
5148787,1,1,1,1,1.395,4,4,1,1,15,3.0,45.93,4.13,0,34972
5148788,0,0,1,0,1.35,4,4,1,1,12,2.0,25.92,2.54,0,34973
5148789,0,0,1,0,1.35,4,4,1,1,12,2.0,25.92,2.54,0,34974
5148790,1,0,1,0,2.025,0,4,4,1,10,1.0,47.81,15.05,0,34975
5148791,1,0,1,0,2.025,0,4,4,1,10,1.0,47.81,15.05,0,34976
5148792,1,0,1,0,2.025,0,4,4,1,10,1.0,47.81,15.05,1,34977
5148793,1,0,1,0,2.025,0,4,4,1,10,1.0,47.81,15.05,0,34978
5148796,0,0,0,0,1.35,0,4,3,4,8,1.0,25.87,1.88,1,34979
5148797,0,0,0,0,1.35,0,4,3,4,8,1.0,25.87,1.88,0,34980
5148798,0,0,0,0,1.35,0,4,3,4,8,1.0,25.87,1.88,0,34981
5148800,0,0,1,0,1.17,4,2,3,1,2,1.0,23.71,0.79,0,34982
5148801,0,0,0,1,2.25,4,4,1,1,12,3.0,52.41,2.21,1,34983
5148802,0,0,0,1,2.25,4,4,1,1,12,3.0,52.41,2.21,0,34984
5148803,0,0,0,1,2.25,4,4,1,1,12,3.0,52.41,2.21,1,34985
5148804,0,0,0,1,2.25,4,4,1,1,12,3.0,52.41,2.21,1,34986
5148805,0,0,0,1,2.25,4,4,1,1,12,3.0,52.41,2.21,0,34987
5148806,1,0,1,0,1.35,4,4,4,1,8,1.0,47.81,6.96,0,34988
5148807,1,0,1,0,1.35,4,4,4,1,8,1.0,47.81,6.96,0,34989
5148808,1,0,1,0,1.35,4,4,4,1,8,1.0,47.81,6.96,0,34990
5148809,1,0,1,0,1.125,1,4,1,1,12,2.0,61.41,-1000.67,0,34991
5148810,1,0,1,0,1.125,1,4,1,1,12,2.0,61.41,-1000.67,0,34992
5148811,1,0,1,0,1.125,1,4,1,1,12,2.0,61.41,-1000.67,0,34993
5148812,1,0,1,0,1.125,1,4,1,1,12,2.0,61.41,-1000.67,0,34994
5148813,1,0,1,0,1.125,1,4,1,1,12,2.0,61.41,-1000.67,0,34995
5148814,1,0,1,0,1.125,1,4,1,1,12,2.0,61.41,-1000.67,0,34996
5148815,1,0,1,0,1.125,1,4,1,1,12,2.0,61.41,-1000.67,0,34997
5148816,1,1,1,0,1.35,4,1,0,1,10,2.0,54.36,12.13,1,34998
5148817,1,1,1,0,1.35,4,1,0,1,10,2.0,54.36,12.13,0,34999
5148818,1,1,1,0,1.35,4,1,0,1,10,2.0,54.36,12.13,0,35000
5148819,1,1,1,0,1.35,4,1,0,1,10,2.0,54.36,12.13,0,35001
5148820,1,1,1,0,1.35,4,1,0,1,10,2.0,54.36,12.13,0,35002
5148821,1,0,1,1,2.25,4,4,1,1,15,3.0,39.33,8.55,1,35003
5148822,1,0,1,1,2.25,4,4,1,1,15,3.0,39.33,8.55,0,35004
5148823,1,0,1,1,2.25,4,4,1,1,15,3.0,39.33,8.55,1,35005
5148824,1,0,1,1,2.25,4,4,1,1,15,3.0,39.33,8.55,1,35006
5148825,1,0,1,1,2.25,4,4,1,1,15,3.0,39.33,8.55,0,35007
5148826,1,0,1,1,2.25,4,4,1,1,15,3.0,39.33,8.55,1,35008
5148828,1,0,1,1,2.25,4,4,1,1,15,3.0,39.33,8.55,1,35009
5148829,1,0,1,1,2.25,4,4,1,1,15,3.0,39.33,8.55,1,35010
5148830,1,0,1,1,2.25,4,4,1,1,15,3.0,39.33,8.55,0,35011
5148831,1,0,1,1,2.25,4,4,1,1,15,3.0,39.33,8.55,1,35012
5148832,1,0,1,1,2.25,4,4,1,1,15,3.0,39.33,8.55,0,35013
5148833,1,1,1,1,1.35,4,1,1,1,15,3.0,30.99,1.29,1,35014
5148834,1,1,1,1,1.35,4,1,1,1,15,3.0,30.99,1.29,1,35015
5148836,1,1,1,1,1.35,4,1,1,1,15,3.0,30.99,1.29,1,35016
5148837,1,1,1,1,1.35,4,1,1,1,15,3.0,30.99,1.29,1,35017
5148838,0,1,1,0,1.125,0,1,1,1,17,2.0,38.98,3.05,0,35018
5148839,0,1,1,0,1.125,0,1,1,1,17,2.0,38.98,3.05,0,35019
5148840,0,1,1,0,1.125,0,1,1,1,17,2.0,38.98,3.05,0,35020
5148841,0,1,1,0,1.125,0,1,1,1,17,2.0,38.98,3.05,0,35021
5148842,0,0,1,0,0.99,1,4,1,1,12,2.0,57.93,-1000.67,0,35022
5148843,0,0,1,0,0.99,1,4,1,1,12,2.0,57.93,-1000.67,0,35023
5148845,1,1,0,2,1.35,4,1,1,1,0,4.0,35.08,13.64,0,35024
5148846,1,1,0,2,1.35,4,1,1,1,0,4.0,35.08,13.64,0,35025
5148847,1,1,0,2,1.35,4,1,1,1,0,4.0,35.08,13.64,0,35026
5148848,1,1,0,2,1.35,4,1,1,1,0,4.0,35.08,13.64,0,35027
5148849,1,1,0,2,1.35,4,1,1,1,0,4.0,35.08,13.64,0,35028
5148850,1,1,0,2,1.35,4,1,1,1,0,4.0,35.08,13.64,0,35029
5148851,1,1,0,2,1.35,4,1,1,1,0,4.0,35.08,13.64,0,35030
5148852,1,1,0,2,1.35,4,1,1,1,0,4.0,35.08,13.64,0,35031
5148853,0,1,1,0,2.61,4,4,1,1,8,2.0,43.04,14.38,0,35032
5148854,0,1,1,0,2.61,4,4,1,1,8,2.0,43.04,14.38,0,35033
5148855,0,1,1,0,2.61,4,4,1,1,8,2.0,43.04,14.38,0,35034
5148856,0,0,0,2,1.125,4,1,1,1,9,4.0,30.9,12.22,0,35035
5148857,0,0,0,2,1.125,4,1,1,1,9,4.0,30.9,12.22,0,35036
5148858,0,0,0,2,1.125,4,1,1,1,9,4.0,30.9,12.22,0,35037
5148859,0,0,0,2,1.125,4,1,1,1,9,4.0,30.9,12.22,0,35038
5148861,0,1,1,2,0.9,0,4,1,1,4,4.0,45.3,1.79,0,35039
5148862,0,1,1,2,0.9,0,4,1,1,4,4.0,45.3,1.79,0,35040
5148863,0,0,1,0,1.35,4,4,3,1,4,1.0,27.51,5.96,0,35041
5148864,1,0,0,0,3.15,0,4,1,4,8,2.0,55.02,3.55,0,35042
5148865,1,0,1,0,1.26,1,1,1,1,12,2.0,59.98,-1000.67,1,35043
5148866,1,0,1,0,1.26,1,1,1,1,12,2.0,59.98,-1000.67,1,35044
5148867,1,0,1,0,1.26,1,1,1,1,12,2.0,59.98,-1000.67,1,35045
5148868,1,0,1,0,1.26,1,1,1,1,12,2.0,59.98,-1000.67,0,35046
5148869,1,0,1,0,1.26,1,1,1,1,12,2.0,59.98,-1000.67,0,35047
5148870,1,0,1,0,1.26,1,1,1,1,12,2.0,59.98,-1000.67,1,35048
5148871,1,0,1,0,1.35,2,2,1,1,3,2.0,42.11,9.13,0,35049
5148872,1,0,1,0,1.35,2,2,1,1,3,2.0,42.11,9.13,0,35050
5148873,1,1,1,0,2.025,4,2,1,1,0,2.0,50.94,14.89,0,35051
5148879,1,1,1,0,2.025,4,2,1,1,0,2.0,50.94,14.89,0,35052
5148880,1,1,1,0,2.025,4,2,1,1,0,2.0,50.94,14.89,0,35053
5148881,1,1,1,0,2.025,4,2,1,1,0,2.0,50.94,14.89,0,35054
5148882,1,1,1,0,2.025,4,2,1,1,0,2.0,50.94,14.89,0,35055
5148884,1,0,1,0,1.08,4,4,2,1,8,1.0,44.98,4.88,0,35056
5148885,1,0,1,0,1.08,4,4,2,1,8,1.0,44.98,4.88,0,35057
5148886,1,0,1,0,1.08,4,4,2,1,8,1.0,44.98,4.88,1,35058
5148887,1,0,1,0,1.08,4,4,2,1,8,1.0,44.98,4.88,0,35059
5148888,1,0,1,0,1.08,4,4,2,1,8,1.0,44.98,4.88,0,35060
5148889,1,0,1,0,1.08,4,4,2,1,8,1.0,44.98,4.88,1,35061
5148890,1,0,1,0,1.08,4,4,2,1,8,1.0,44.98,4.88,0,35062
5148891,1,1,1,0,0.9,4,4,1,1,18,2.0,49.8,4.8,0,35063
5148892,0,0,1,0,0.909,1,4,1,1,12,2.0,60.91,-1000.67,0,35064
5148895,0,0,1,0,0.909,1,4,1,1,12,2.0,60.91,-1000.67,0,35065
5148896,0,0,1,0,0.909,1,4,1,1,12,2.0,60.91,-1000.67,0,35066
5148897,0,0,1,0,0.909,1,4,1,1,12,2.0,60.91,-1000.67,0,35067
5148898,1,0,1,1,2.25,0,1,3,1,12,2.0,24.78,2.79,0,35068
5148899,1,0,1,1,2.25,0,1,3,1,12,2.0,24.78,2.79,0,35069
5148903,1,0,1,0,1.395,0,4,3,1,12,1.0,25.48,2.29,0,35070
5148904,1,0,1,0,1.395,0,4,3,1,12,1.0,25.48,2.29,0,35071
5148905,1,0,1,0,1.395,0,4,3,1,12,1.0,25.48,2.29,0,35072
5148906,1,0,1,0,1.395,0,4,3,1,12,1.0,25.48,2.29,0,35073
5148907,0,0,1,0,1.35,4,4,1,1,8,2.0,59.39,10.97,0,35074
5148909,0,0,1,0,1.35,4,4,1,1,8,2.0,59.39,10.97,0,35075
5148910,1,0,1,1,0.765,4,1,2,1,3,2.0,32.43,3.05,0,35076
5148911,0,1,0,2,2.25,0,4,1,1,12,4.0,40.1,10.55,0,35077
5148912,0,1,0,2,2.25,0,4,1,1,12,4.0,40.1,10.55,0,35078
5148913,0,1,0,2,2.25,0,4,1,1,12,4.0,40.1,10.55,0,35079
5148914,0,1,0,2,2.25,0,4,1,1,12,4.0,40.1,10.55,0,35080
5148915,0,1,0,2,2.25,0,4,1,1,12,4.0,40.1,10.55,0,35081
5148916,0,1,0,2,2.25,0,4,1,1,12,4.0,40.1,10.55,0,35082
5148917,0,1,0,2,2.25,0,4,1,1,12,4.0,40.1,10.55,0,35083
5148918,0,1,0,2,2.25,0,4,1,1,12,4.0,40.1,10.55,0,35084
5148919,0,1,0,2,2.25,0,4,1,1,12,4.0,40.1,10.55,0,35085
5148920,0,1,0,2,2.25,0,4,1,1,12,4.0,40.1,10.55,0,35086
5148921,1,1,1,0,1.575,4,4,1,1,8,2.0,44.97,26.73,1,35087
5148922,1,1,1,0,1.575,4,4,1,1,8,2.0,44.97,26.73,0,35088
5148923,1,1,1,0,1.575,4,4,1,1,8,2.0,44.97,26.73,1,35089
5148924,1,1,1,0,1.575,4,4,1,1,8,2.0,44.97,26.73,1,35090
5148925,1,1,1,0,1.575,4,4,1,1,8,2.0,44.97,26.73,1,35091
5148926,1,1,1,0,1.575,4,4,1,1,8,2.0,44.97,26.73,0,35092
5148928,1,0,0,0,2.115,4,4,0,1,15,2.0,46.02,5.8,0,35093
5148929,1,0,0,0,2.115,4,4,0,1,15,2.0,46.02,5.8,1,35094
5148930,1,1,1,3,1.35,0,4,1,1,8,5.0,36.82,0.79,1,35095
5148932,0,1,0,0,1.08,4,4,1,3,17,2.0,47.15,2.96,0,35096
5148933,0,1,0,0,1.08,4,4,1,3,17,2.0,47.15,2.96,0,35097
5148935,1,0,1,0,2.25,4,4,1,1,15,2.0,33.53,6.3,1,35098
5148936,0,0,1,0,1.125,4,4,1,1,8,2.0,43.43,9.05,0,35099
5148938,0,0,1,0,1.125,4,4,1,1,8,2.0,43.43,9.05,0,35100
5148939,0,0,1,0,1.125,4,4,1,1,8,2.0,43.43,9.05,0,35101
5148940,0,0,1,0,1.125,4,4,1,1,8,2.0,43.43,9.05,0,35102
5148941,0,0,1,0,1.125,4,4,1,1,8,2.0,43.43,9.05,0,35103
5148943,0,0,1,0,1.125,4,4,1,1,8,2.0,43.43,9.05,0,35104
5148945,0,0,1,2,2.7,4,1,1,1,10,4.0,32.74,3.96,0,35105
5148946,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,1,35106
5148947,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,1,35107
5148948,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,1,35108
5148953,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,0,35109
5148954,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,0,35110
5148955,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,1,35111
5148956,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,0,35112
5148960,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,1,35113
5148961,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,1,35114
5148962,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,0,35115
5148963,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,0,35116
5148964,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,0,35117
5148965,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,0,35118
5148966,1,0,1,0,0.9,4,4,1,2,8,2.0,48.52,15.22,0,35119
5148967,0,1,1,0,4.95,4,4,3,4,2,1.0,39.34,14.72,0,35120
5148968,0,1,1,0,4.95,4,4,3,4,2,1.0,39.34,14.72,0,35121
5148969,0,1,1,0,4.95,4,4,3,4,2,1.0,39.34,14.72,0,35122
5148970,0,1,1,0,4.95,4,4,3,4,2,1.0,39.34,14.72,0,35123
5148971,0,1,1,0,4.95,4,4,3,4,2,1.0,39.34,14.72,0,35124
5148972,0,1,1,0,4.95,4,4,3,4,2,1.0,39.34,14.72,0,35125
5148973,0,1,1,0,4.95,4,4,3,4,2,1.0,39.34,14.72,0,35126
5148974,0,1,1,0,4.95,4,4,3,4,2,1.0,39.34,14.72,0,35127
5148975,1,1,1,0,0.945,4,4,1,1,6,2.0,49.58,28.39,0,35128
